Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:25:10 PM,1.87,167.2,9,306,168.6667,20.31653,11.558,11.742,2367,2706,1,38.312,4.165,0.204,0.2,0.184,0.217,0.033,38.848,11.55843,11.64176,0.108,0.025,0.008
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:25:10 PM,1.87,167.2,9,306,192.4733,16.31284,11.75,11.925,2714,3145,0,30.234,5.463,0.192,0.217,0.175,0.2,0.025,30.344,11.75009,11.82093,0.121,0.008,0.017
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:25:10 PM,1.87,167.2,9,306,225.5,20.9123,11.942,12.146,3153,3569,1,41.944,7.926,0.192,0.2,0.204,0.238,0.034,42.464,11.94176,12.02093,0.142,0.017,0.017
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:25:10 PM,1.87,167.2,9,306,253.5,13.03012,12.163,12.35,3577,3968,0,35.56,8.155,0.221,0.238,0.187,0.246,0.059,37.023,12.1626,12.22926,0.163,0.017,0.042
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:25:10 PM,1.87,167.2,9,306,282.5,17.9902,12.392,12.613,3995,4492,1,36.83,5.366,0.229,0.246,0,0.288,0.067,37.454,12.39177,12.5126,0,0.042,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:25:10 PM,1.87,167.2,9,306,307.6111,14.49979,12.638,12.883,4503,4993,0,31.891,0,0.246,0.288,0,0,0,32.637,12.6376,12.74594,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:55 PM,1.78,174,9,305,39.45194,20.33178,61.121,61.317,669,1084,0,0,0,0,0,0.196,0,0,0,61.12132,61.20049,0.146,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:55 PM,1.78,174,9,305,66.52791,28.13795,61.346,61.517,1092,1489,1,34.386,10.256,0.225,0,0.171,0.2,0.029,36.477,61.34632,61.42133,0.096,0.029,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:55 PM,1.78,174,9,305,91.09741,19.79224,61.517,61.692,1489,1840,0,31.203,10.168,0.171,0.2,0.175,0.2,0.025,33.142,61.51716,61.59632,0.138,0,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:55 PM,1.78,174,9,305,117.3232,27.45959,61.717,61.884,1848,2171,1,33.307,10.993,0.2,0.2,0.167,0.213,0.046,35.131,61.73383,61.79216,0.113,0.025,0.021
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:55 PM,1.78,174,9,305,141.5425,17.81545,61.905,62.055,2179,2504,0,30.758,12.461,0.188,0.213,0.15,0.229,0.079,33.519,61.90466,61.97549,0.142,0.021,0.058
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:55 PM,1.78,174,9,305,170.423,27.79554,62.113,62.275,2512,2929,1,36.678,6.683,0.208,0.229,0.162,0.262,0.1,39.687,62.11716,62.18383,0.133,0.058,0.042
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:55 PM,1.78,174,9,305,197.3333,27.25053,62.317,62.434,2937,3270,0,34.176,4.585,0.204,0.262,0.117,0.209,0.092,33.802,62.31717,62.36716,0.133,0.042,0.05
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:55 PM,1.78,174,9,305,226.3915,33.92604,62.484,62.634,3281,3682,1,36.904,9.71,0.167,0.209,0.15,0.262,0.112,38.557,62.5005,62.54633,0.15,0.05,0.062
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:55 PM,1.78,174,9,305,257.3307,25.30984,62.696,62.855,3690,4069,0,39.293,12.194,0.212,0.262,0,0.267,0.108,41.123,62.69633,62.74633,0,0.062,0.046
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:55 PM,1.78,174,9,305,283.3333,35.89755,62.901,63.063,4077,4544,1,33.023,0,0.205,0.267,0,0,0,35.497,62.92134,62.96717,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:13 PM,1.86,167.8,9,304,47.48601,31.27858,13.213,13.408,674,1064,1,0,0,0,0,0.195,0,0,0,13.21261,13.29594,0.121,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:13 PM,1.86,167.8,9,304,70.74796,21.6626,13.417,13.583,1072,1445,0,29.543,10.544,0.204,0,0.166,0.196,0.03,33.042,13.41677,13.48761,0.121,0.009,0.021
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:13 PM,1.86,167.8,9,304,100.5338,28.65213,13.604,13.771,1453,1816,1,37.828,10.807,0.187,0.196,0.167,0.217,0.05,39.35,13.60844,13.68761,0.117,0.021,0.029
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:13 PM,1.86,167.8,9,304,128.1872,18.62338,13.8,13.942,1824,2171,0,35.12,14.62,0.196,0.217,0.142,0.242,0.1,36.958,13.80428,13.84594,0.167,0.029,0.071
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:13 PM,1.86,167.8,9,304,161.5,31.6177,14.013,14.188,2179,2566,1,42.307,10.893,0.213,0.242,0.175,0.271,0.096,46,14.01261,14.09178,0.121,0.071,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:13 PM,1.86,167.8,9,304,185.4915,27.45766,14.213,14.383,2577,2958,0,30.469,7.585,0.2,0.271,0.17,0.245,0.075,31.149,14.21261,14.27928,0.154,0.025,0.05
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:13 PM,1.86,167.8,9,304,215.5,35.24324,14.433,14.613,2966,3298,1,38.111,8.273,0.22,0.245,0.18,0.275,0.095,39.717,14.43345,14.49595,0.163,0.05,0.045
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:13 PM,1.86,167.8,9,304,245.5,30,14.658,14.821,3306,3740,0,38.1,6.997,0.225,0.275,0.163,0.27,0.107,38.726,14.65845,14.74595,0.142,0.045,0.062
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:13 PM,1.86,167.8,9,304,279.5245,35.77523,14.883,15.563,3748,5089,1,43.211,9.346,0.225,0.27,0,0.25,0.554,66.353,14.88762,15.05012,0,0.062,0.492
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:23:13 PM,1.86,167.8,9,304,293.2142,26.8326,15.071,15.233,4185,4530,0,17.386,0,0.188,0.25,0,0,0,11.83,15.07095,15.11679,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:22:07 PM,1.77,173.5,9,302,49.5,16.5,25.846,26.046,870,1243,1,0,0,0,0,0.2,0,0,0,25.84604,25.94604,0.1,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:22:07 PM,1.77,173.5,9,302,71.40307,11.94562,26.046,26.204,1243,1646,0,27.817,7.433,0.2,0,0.158,0.213,0.055,28.864,26.04604,26.12521,0.133,0,0.055
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:22:07 PM,1.77,173.5,9,302,104.5,19.09645,26.259,26.438,1654,2082,1,42.033,6.981,0.213,0.213,0.179,0.246,0.067,43.278,26.25854,26.35438,0.096,0.055,0.012
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:22:07 PM,1.77,173.5,9,302,127.3333,15.25352,26.45,26.621,2090,2485,0,28.998,7.29,0.191,0.246,0.171,0.204,0.033,29.12,26.45021,26.50854,0.133,0.012,0.021
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:22:07 PM,1.77,173.5,9,302,155.5,22.89137,26.642,26.784,2493,2942,1,35.772,9.384,0.192,0.204,0.142,0.233,0.091,37.763,26.64188,26.69605,0.167,0.021,0.07
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:22:07 PM,1.77,173.5,9,302,181.1195,15.75172,26.854,26.984,2950,3368,0,32.537,8.392,0.212,0.233,0.13,0.241,0.111,33.883,26.86271,26.92105,0.117,0.07,0.041
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:22:07 PM,1.77,173.5,9,302,209.5,21.82738,27.025,27.188,3376,3745,1,36.043,8.283,0.171,0.241,0.163,0.237,0.074,37.609,27.03772,27.08355,0.138,0.041,0.033
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:22:07 PM,1.77,173.5,9,302,240.3333,14.85912,27.221,27.392,3756,4137,0,39.158,7.689,0.196,0.237,0.171,0.225,0.054,39.9,27.22105,27.29189,0.121,0.033,0.021
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:22:07 PM,1.77,173.5,9,302,270.5,20,27.413,27.542,4145,4532,1,38.312,5.649,0.192,0.225,0,0.225,0.096,39.377,27.41272,27.49605,0,0.021,0.075
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:22:07 PM,1.77,173.5,9,302,291.3333,16.24507,27.617,27.754,4543,4898,0,26.458,0,0.204,0.225,0,0,0,26.701,27.62105,27.66272,0,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:21:35 PM,2.39,126.4,10,301,60.40696,14.08898,12.567,13.004,1820,2427,0,0,0,0,0,0.437,0,0,0,12.56677,12.73344,0.217,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:21:35 PM,2.39,126.4,10,301,80.5,15.025,12.946,13.3,2317,2966,1,25.518,6.867,0.379,0,0.354,0.25,0.104,25.601,12.9501,13.14594,0.108,0.058,0.046
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:21:35 PM,2.39,126.4,10,301,102.5449,5.14752,13.254,13.525,2837,3284,0,27.997,11.334,0.308,0.25,0.271,0.225,0.046,30.764,13.25427,13.39177,0.138,0.046,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:21:35 PM,2.39,126.4,10,301,126.5,13.11832,13.525,13.758,3284,3592,1,30.423,9.582,0.271,0.225,0.233,0.233,0,32.256,13.52927,13.62094,0.138,0,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:21:35 PM,2.39,126.4,10,301,150.5,6,13.758,13.958,3592,4060,0,30.48,9.602,0.233,0.233,0.2,0.225,0.025,31.763,13.75844,13.85011,0.138,0,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:21:35 PM,2.39,126.4,10,301,174.5233,14.00349,13.983,14.183,4068,4510,1,30.51,6.967,0.225,0.225,0.2,0.225,0.025,32.342,13.98761,14.07095,0.121,0.025,0
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:21:35 PM,2.39,126.4,10,301,197.5,11.03503,14.183,14.358,4510,4912,0,29.18,6.78,0.2,0.225,0.175,0.2,0.025,29.604,14.19178,14.24595,0.154,0,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:21:35 PM,2.39,126.4,10,301,223.2927,18.74397,14.383,14.567,4920,5390,1,32.757,8.543,0.2,0.2,0.184,0.196,0.038,34.249,14.40012,14.45845,0.1,0.025,0.013
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:21:35 PM,2.39,126.4,10,301,246.5,13,14.554,14.729,5348,5698,0,29.473,9.001,0.171,0.196,0.175,0.187,0.038,30.946,14.55845,14.63345,0.121,0.013,0.025
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:21:35 PM,2.39,126.4,10,301,281.2882,21.43062,14.754,15.3,5706,6987,1,44.181,10.976,0.2,0.187,0,0.225,0.371,66.826,14.75428,14.90012,0,0.025,0.346
Diapers19,7,10/27/2008,F,3/21/2007,10/27/2008 5:21:35 PM,2.39,126.4,10,301,298.3333,12.57619,14.954,15.092,6131,6527,0,21.647,0,0.2,0.225,0,0,0,9.243,14.96679,15.01262,0,0,0
